,Datetime,Text,Hashtags
43,2023-05-31 17:28:07+00:00,RT @TuurDemeester: 💩✌️ https://t.co/Tis4RuDBE0,
44,2023-05-31 08:57:57+00:00,"RT @Plandemic3Movie: It's here: The Official Great Awakening Trailer! The themes of this movie have evolved over the past year, as it’s bec…",
45,2023-05-30 08:53:49+00:00,"RT @wmiddelkoop: Remember what happened after the suspension of the US debt limit in August 2019?

The huge amount of money needed by the U…",
46,2023-05-29 14:21:53+00:00,Central Bank money printing .. up and to the right🚀 https://t.co/9nEijghUPc,
47,2023-05-29 13:09:23+00:00,RT @DocumentingBTC: ₿𝗥𝗘𝗔𝗞𝗜𝗡𝗚: The proposed #bitcoin mining tax in the United States has been blocked. https://t.co/I9IDNfWxnD,['bitcoin']
48,2023-05-29 11:24:09+00:00,RT @Dennis_Porter_: BREAKING: No 30% DAME tax in the Debt Limit Bill,
49,2023-05-29 10:21:44+00:00,"RT @DSBatten: New All Time Low

For the first time ever, the Bitcoin network has dropped below 300 g/KWh emissions

* It's taken just over…",
50,2023-05-29 10:02:41+00:00,"#Bitcoin above RSI 50 but still hesitant to push further.
More info on RSI: https://t.co/Y0uVcHLsga https://t.co/AKEc3UaGWj",['Bitcoin']
51,2023-05-28 09:04:22+00:00,RT @elonmusk: Yikes https://t.co/qvuqX123Gt,
52,2023-05-28 08:57:47+00:00,Bear exhaustion https://t.co/bkqDpFwg2Z,
53,2023-05-27 11:39:28+00:00,Patiently waiting for #Bitcoin to cross 2Y realized price ($29.5k dark blue). More info: https://t.co/EbD8Scyl8d https://t.co/f6VLYZq9rz,['Bitcoin']
54,2023-05-26 09:13:18+00:00,"RT @KimDotcom: This is the most important video you will watch this year. Millions were killed with Covid-19 for profit. 

“Covid-19 was an…",
55,2023-05-25 15:06:51+00:00,Patience #Bitcoin https://t.co/BiDYjluVC9,['Bitcoin']
56,2023-05-25 15:04:58+00:00,RT @DeItaone: DBRS MORNINGSTAR PLACES UNITED STATES CREDIT RATINGS UNDER REVIEW WITH NEGATIVE IMPLICATIONS,
57,2023-05-25 11:54:33+00:00,"RT @DocumentingBTC: ₿𝗥𝗘𝗔𝗞𝗜𝗡𝗚: Governor of Florida and presidential candidate @RonDeSantis says, “As president, we’ll protect your right to…",
58,2023-05-24 16:39:50+00:00,RT @100trillionUSD: 🔥All my charts &amp; analysis explained in more depth on my YT channel. 5 videos and more to come. Please have a look and s…,
