,Score
2023-06-22 11:51:24+00:00,2.1598021388053894
2023-06-23 01:40:24+00:00,2.11862990539521
2023-06-22 17:56:41+00:00,2.45514585217461
2023-06-22 07:29:18+00:00,1.9993438497185707
2023-06-22 04:13:30+00:00,2.880360192153603
2023-06-21 22:50:56+00:00,2.3376310085877776
2023-06-21 00:46:30+00:00,1.624439540784806
2023-06-20 22:33:59+00:00,2.9472006713040173
2023-06-18 16:19:40+00:00,2.4913949612528086
2023-06-17 21:20:02+00:00,2.96891873376444
2023-06-16 01:45:36+00:00,2.9633290398633108
2023-06-15 12:28:22+00:00,2.7298931693658233
2023-06-15 03:44:24+00:00,1.473639840260148
2023-06-15 03:32:23+00:00,2.046883455477655
2023-06-15 03:32:08+00:00,2.046883455477655
2023-06-12 15:32:55+00:00,1.0880258148536086
2023-06-12 13:46:51+00:00,2.903083300217986
2023-06-12 13:34:39+00:00,2.127171292901039
2023-06-12 12:14:11+00:00,1.2209291756153107
2023-06-12 12:01:27+00:00,1.0648858975619078
2023-06-12 11:52:37+00:00,2.0913883931934834
2023-06-12 11:43:22+00:00,1.5623114109039307
2023-06-10 22:24:14+00:00,2.227712333202362
2023-06-10 18:47:03+00:00,2.318870410323143
2023-06-10 03:08:27+00:00,1.3441407959908247
2023-06-09 21:21:03+00:00,1.5073299631476402
2023-06-09 15:31:08+00:00,1.6340922266244888
2023-06-09 00:41:57+00:00,1.0718244486488402
2023-06-09 00:35:29+00:00,1.5632722973823547
2023-06-08 22:27:16+00:00,2.862931714160368
2023-06-08 16:47:30+00:00,2.0942138168029487
2023-06-08 05:42:37+00:00,2.667248524725437
2023-06-08 03:00:26+00:00,2.020719070918858
2023-06-08 01:05:52+00:00,2.602092072367668
2023-06-07 23:51:08+00:00,1.0640781656838953
2023-06-07 15:32:00+00:00,2.0493296841159463
2023-06-06 15:32:28+00:00,1.406462473794818
2023-06-06 15:03:19+00:00,2.949922922067344
2023-06-06 13:39:06+00:00,1.5296937972307205
2023-06-05 14:07:48+00:00,1.7496913839131594
2023-06-01 21:41:39+00:00,2.6369032468646765
