,Score
2023-06-22 20:52:09+00:00,2.6849080147221684
2023-06-22 16:50:23+00:00,1.538762141019106
2023-06-22 13:26:59+00:00,2.161755470559001
2023-06-21 20:02:04+00:00,2.8527214638888836
2023-06-21 12:02:34+00:00,2.9032468334771693
2023-06-20 17:03:55+00:00,1.8943106830120087
2023-06-20 15:59:53+00:00,2.131087224930525
2023-06-20 15:24:51+00:00,2.140244884416461
2023-06-20 13:00:55+00:00,2.795609625056386
2023-06-19 13:54:58+00:00,2.4662283957004547
2023-06-18 12:52:43+00:00,2.5401670448482037
2023-06-17 13:29:31+00:00,2.169358853250742
2023-06-16 17:13:21+00:00,2.264040671288967
2023-06-16 13:08:57+00:00,2.13704692106694
2023-06-16 12:50:37+00:00,2.5645805527456105
2023-06-15 12:12:56+00:00,2.2586753531359136
2023-06-14 12:06:12+00:00,2.9277315486688167
2023-06-13 12:39:31+00:00,2.721314834430814
2023-06-12 12:09:25+00:00,2.7750257544685155
2023-06-11 09:15:41+00:00,2.580903295427561
2023-06-10 12:29:40+00:00,2.204332336783409
2023-06-10 07:01:19+00:00,2.9732841504737735
2023-06-09 08:19:02+00:00,2.067880447488278
2023-06-08 13:10:24+00:00,2.6755246142856777
2023-06-07 12:35:47+00:00,2.8837159138638526
2023-06-06 11:51:07+00:00,2.0926748625934124
2023-06-05 16:09:29+00:00,2.9523441805504262
2023-06-05 13:06:19+00:00,2.931481326231733
2023-06-04 17:34:45+00:00,1.7065505981445312
2023-06-04 12:15:02+00:00,2.8111583199352026
2023-06-03 17:02:40+00:00,1.65976757183671
2023-06-03 12:00:25+00:00,2.1144482642412186
2023-06-02 17:25:58+00:00,2.8617725083604455
2023-06-02 11:58:57+00:00,2.0178889110684395
2023-06-01 12:43:58+00:00,2.9729708479717374
2023-05-31 12:07:15+00:00,2.9032015481498092
2023-05-30 17:50:38+00:00,2.1257455069571733
2023-05-28 12:58:19+00:00,2.4769780221395195
2023-05-27 12:36:43+00:00,2.410631287842989
2023-05-26 12:26:39+00:00,2.4089788156561553
2023-05-26 07:02:29+00:00,2.444120490923524
2023-05-25 12:07:54+00:00,2.586471816059202
2023-05-24 14:34:18+00:00,2.141493394970894
2023-05-23 12:05:22+00:00,2.9843121853191406
2023-05-22 11:08:02+00:00,2.984814058872871
2023-05-21 13:51:42+00:00,2.424598202109337
2023-05-19 13:30:46+00:00,2.2262315321713686
2023-05-18 17:44:04+00:00,2.0522418031468987
2023-05-18 13:03:25+00:00,2.611499758902937
2023-05-17 12:37:05+00:00,2.0893957586959004
2023-05-16 22:40:19+00:00,2.623580231331289
2023-05-16 18:31:49+00:00,2.189172732643783
2023-05-16 13:40:26+00:00,2.252871016971767
2023-05-15 13:31:21+00:00,2.2586753531359136
2023-05-13 13:08:04+00:00,2.8266231208108366
2023-05-12 12:47:22+00:00,1.9482847228646278
2023-05-11 17:54:01+00:00,2.2424911074340343
2023-05-11 12:30:28+00:00,2.0757109448313713
2023-05-10 13:20:06+00:00,1.552298378199339
2023-05-08 12:58:48+00:00,2.3646092559210956
2023-05-07 22:13:31+00:00,2.6399920261465013
2023-05-07 18:10:44+00:00,1.3245935197919607
2023-05-07 13:51:32+00:00,1.963001225143671
2023-05-07 01:14:25+00:00,2.1379518527537584
2023-05-06 18:32:29+00:00,2.844036394264549
2023-05-06 14:16:15+00:00,2.044297281652689
2023-05-05 20:04:34+00:00,2.023912400007248
2023-05-05 12:41:39+00:00,1.4520203061401844
2023-05-04 12:47:39+00:00,2.140131026506424
2023-05-03 13:39:22+00:00,2.8165456377901137
2023-05-02 12:38:10+00:00,2.393641139380634
2023-05-01 22:16:03+00:00,2.09980571269989
2023-05-01 20:08:40+00:00,2.0619806102477014
2023-05-01 16:57:31+00:00,2.2424911074340343
2023-05-01 13:31:57+00:00,2.751199414022267
2023-04-30 18:38:56+00:00,1.9356716573238373
2023-04-30 13:34:26+00:00,1.8837770596146584
2023-04-29 22:11:55+00:00,2.630746574141085
2023-04-29 12:14:49+00:00,2.6692133182659745
2023-04-28 16:04:18+00:00,2.2262315321713686
2023-04-28 12:46:57+00:00,1.9715148359537125
2023-04-27 12:43:14+00:00,2.478604461066425
2023-04-27 02:51:23+00:00,2.9608076836448163
2023-04-26 12:29:13+00:00,2.801834240090102
2023-04-25 13:20:12+00:00,2.109088179655373
2023-04-23 23:33:55+00:00,2.9033566657453775
2023-04-23 19:29:13+00:00,2.7888928670436144
2023-04-23 13:33:01+00:00,2.855559061281383
2023-04-22 20:36:08+00:00,2.3593409545719624
2023-04-22 17:07:45+00:00,2.09980571269989
2023-04-22 14:06:39+00:00,2.4938456574454904
2023-04-21 13:05:30+00:00,1.736760213971138
2023-04-20 12:35:30+00:00,2.507801625877619
2023-04-19 19:04:46+00:00,2.5354452319443226
2023-04-19 12:25:25+00:00,2.7029038229957223
2023-04-18 17:09:52+00:00,2.9016745556145906
2023-04-18 12:30:20+00:00,2.8538102256134152
2023-04-17 12:57:47+00:00,2.0809448082000017
2023-04-16 12:57:15+00:00,2.52212499640882
2023-04-15 13:48:09+00:00,2.665606001857668
2023-04-14 17:08:51+00:00,2.77510900888592
2023-04-14 12:37:30+00:00,1.9551522880792618
2023-04-13 13:09:11+00:00,2.251281203236431
2023-04-12 17:46:26+00:00,1.896163895726204
2023-04-12 13:24:30+00:00,2.220534627325833
2023-04-11 20:19:55+00:00,2.0709716444835067
2023-04-11 12:47:09+00:00,2.8326887916773558
2023-04-10 18:06:16+00:00,2.771743059158325
2023-04-10 13:42:27+00:00,2.3852078639902174
2023-04-09 13:02:27+00:00,2.875598017591983
2023-04-08 20:54:58+00:00,2.554639907553792
2023-04-08 13:47:22+00:00,2.2586753531359136
2023-04-06 12:08:34+00:00,2.3609372042119503
2023-04-04 12:09:59+00:00,2.1417754516005516
2023-04-03 12:15:20+00:00,2.3653369112871587
2023-04-02 12:59:03+00:00,1.796900562942028
2023-04-01 21:59:22+00:00,2.8042980222962797
2023-04-01 16:45:59+00:00,2.8818949721753597
2023-04-01 12:40:19+00:00,2.9829611474415287
2023-03-31 22:02:53+00:00,2.949394933995791
2023-03-31 17:33:01+00:00,2.410029089078307
2023-03-31 17:23:11+00:00,2.148594878613949
