,Score
2023-06-21 19:43:01+00:00,2.099609329830855
2023-06-21 15:19:47+00:00,2.051192750222981
2023-06-21 11:24:13+00:00,2.1148610040545464
2023-06-21 07:43:51+00:00,2.1408116561360657
2023-06-21 06:52:47+00:00,2.0749286990612745
2023-06-19 15:43:11+00:00,2.033262301236391
2023-06-19 07:24:06+00:00,2.6856267508119345
2023-06-15 11:53:48+00:00,2.088218666613102
2023-06-08 09:29:15+00:00,2.042090634815395
2023-06-06 19:37:59+00:00,2.058430328965187
2023-06-06 18:22:53+00:00,2.1393183935433626
2023-06-05 17:54:40+00:00,1.3647916316986084
2023-06-04 22:38:41+00:00,2.180199089460075
2023-06-01 06:48:44+00:00,1.4709210712462664
2023-05-31 23:02:53+00:00,1.8148898482322693
2023-05-25 15:06:51+00:00,2.4898543041199446
2023-05-24 09:51:30+00:00,2.0854514809325337
2023-05-22 13:39:01+00:00,2.3633285174146295
2023-05-18 13:00:16+00:00,1.445379950106144
2023-05-17 12:14:12+00:00,2.019987227395177
2023-05-17 09:38:01+00:00,1.9144875034689903
2023-05-08 15:37:38+00:00,2.0782104432582855
2023-05-05 09:36:21+00:00,2.7711218467447907
2023-05-04 16:09:21+00:00,2.278646882623434
2023-05-02 11:31:29+00:00,2.0649924082681537
2023-04-26 09:44:58+00:00,2.8804383683018386
2023-04-22 14:42:57+00:00,1.0942605584859848
2023-04-21 16:49:07+00:00,2.2080976888537407
2023-04-21 15:27:41+00:00,1.5780741591006517
2023-04-20 14:02:28+00:00,1.686298318207264
2023-04-19 18:16:47+00:00,2.8231790298596025
2023-04-19 15:32:01+00:00,2.8038739720359445
2023-04-18 09:44:48+00:00,2.6513085793703794
2023-04-12 15:54:22+00:00,2.148761970922351
2023-04-12 09:17:10+00:00,2.3184845661744475
2023-04-09 12:49:43+00:00,2.034256987273693
2023-04-04 10:44:03+00:00,1.315301787108183
2023-04-03 14:30:09+00:00,2.915729739703238
2023-04-03 14:24:54+00:00,2.920172355370596
2023-04-01 07:50:37+00:00,2.0515713188797235
2023-03-31 16:16:02+00:00,2.6624229243025184
2023-03-30 16:02:02+00:00,2.0395655762404203
2023-03-29 22:42:37+00:00,2.779030419420451
2023-03-29 10:49:09+00:00,2.868378999643028
2023-03-29 09:54:01+00:00,2.1148610040545464
2023-03-28 17:49:43+00:00,2.0767025221139193
2023-03-24 15:08:04+00:00,1.3618853464722633
2023-03-23 17:52:37+00:00,2.0467296419665217
2023-03-23 12:17:46+00:00,2.6945865359157324
2023-03-23 11:59:12+00:00,1.3259116802364588
2023-03-21 16:49:57+00:00,2.605860158801079
2023-03-20 10:54:14+00:00,1.9254844561219215
2023-03-20 10:53:08+00:00,1.8851731270551682
2023-03-20 10:52:20+00:00,2.2247530352324247
2023-03-20 10:23:14+00:00,2.032888486981392
2023-03-19 16:32:57+00:00,2.833716734079644
2023-03-19 13:24:07+00:00,1.3497767075896263
2023-03-18 10:38:49+00:00,2.070722818374634
2023-03-17 21:43:40+00:00,2.0984820798039436
2023-03-17 11:29:56+00:00,1.104078241623938
2023-03-16 21:08:09+00:00,2.099762212485075
2023-03-15 19:21:17+00:00,2.8989606690593064
2023-03-15 16:41:50+00:00,2.333552848547697
2023-03-15 13:34:45+00:00,2.8892926052212715
2023-03-15 10:35:51+00:00,2.1631135204806924
2023-03-14 14:08:03+00:00,2.0250569693744183
2023-03-13 13:17:40+00:00,2.1148610040545464
2023-03-13 10:34:46+00:00,2.1148610040545464
2023-03-07 16:36:28+00:00,1.941682344302535
2023-03-01 09:21:34+00:00,2.0536381043493748
2023-02-28 16:54:03+00:00,2.008264470845461
2023-02-28 15:48:00+00:00,2.099762212485075
2023-02-27 14:36:25+00:00,2.511011090129614
2023-02-23 10:05:30+00:00,2.0430115312337875
2023-02-16 16:03:09+00:00,2.870197470765561
2023-02-16 14:06:02+00:00,2.0405302438884974
2023-02-16 09:44:13+00:00,1.9338015615940094
2023-02-15 18:28:28+00:00,2.0596476662904024
2023-02-15 19:14:10+00:00,2.8188420755323023
2023-02-16 08:51:16+00:00,2.6945865359157324
2023-02-14 22:04:44+00:00,2.1406823694705963
2023-02-14 09:37:34+00:00,2.1162088196724653
2023-02-13 12:42:46+00:00,2.0681438893079758
2023-02-01 12:41:28+00:00,2.6945865359157324
2023-02-01 00:01:58+00:00,2.0543551137670875
2023-01-31 18:29:07+00:00,2.785690142773092
2023-01-31 17:29:40+00:00,2.074872825294733
2023-01-31 11:52:19+00:00,2.859858389478177
2023-01-27 11:47:22+00:00,2.981660806806758
2023-01-23 09:35:12+00:00,2.3931308779865503
2023-01-22 18:36:16+00:00,1.8107823617756367
2023-01-21 09:59:41+00:00,2.866428282810375
2023-01-20 20:37:39+00:00,1.7812040075659752
2022-12-03 11:43:46+00:00,1.677288245409727
2023-01-18 12:16:19+00:00,2.3922385731711984
2023-01-18 12:21:48+00:00,2.0708260610699654
2023-01-18 12:19:19+00:00,2.0867684921249747
2023-01-15 13:32:38+00:00,2.064022796228528
2023-01-15 13:20:36+00:00,2.067639347165823
2023-01-15 13:05:25+00:00,2.714398186188191
2023-01-14 00:14:53+00:00,2.1518030716106296
2023-01-14 00:10:03+00:00,2.125254303216934
2023-01-12 23:28:17+00:00,1.9338015615940094
2023-01-13 10:11:29+00:00,1.7919729240238667
2023-01-13 10:10:34+00:00,1.4865446500480175
2023-01-12 23:36:01+00:00,2.5009207553230226
2023-01-12 23:35:23+00:00,2.0689101070165634
2023-01-12 19:38:52+00:00,2.1148610040545464
2023-01-01 19:40:31+00:00,2.1190998926758766
2023-01-03 09:00:14+00:00,2.9164304565638304
2023-01-01 00:07:10+00:00,2.0536050889641047
2022-12-28 13:41:02+00:00,2.3549283919855952
2022-12-19 19:38:03+00:00,2.002861302345991
2022-12-17 12:13:01+00:00,2.5781041979789734
2022-12-15 19:30:32+00:00,2.0957347564399242
2022-12-14 23:08:09+00:00,2.0441231932491064
2022-12-13 14:06:21+00:00,1.9569933339953423
2022-12-10 15:32:23+00:00,2.0461227977648377
2022-12-09 12:49:58+00:00,2.124364096671343
2022-12-09 11:29:41+00:00,1.984693929553032
2022-12-09 12:06:38+00:00,1.9181003496050835
2022-12-09 10:26:39+00:00,1.5727789290249348
2022-12-08 14:46:05+00:00,2.036299478262663
2022-12-05 18:05:25+00:00,2.8882420994341373
2022-12-03 19:42:04+00:00,1.3623347161337733
2022-12-03 13:09:49+00:00,2.952881089877337
2022-12-03 11:52:48+00:00,1.4037230163812637
2022-12-03 11:51:49+00:00,1.5397475566715002
2022-12-02 22:50:21+00:00,1.8685063570737839
2022-12-01 00:02:19+00:00,1.87877594307065
2022-12-01 09:12:52+00:00,1.689088387414813
2022-11-30 21:53:15+00:00,2.0089016258716583
2022-11-23 10:39:23+00:00,2.984644391806796
2022-11-22 11:31:11+00:00,2.045732196420431
2022-11-21 11:39:41+00:00,2.0407301858067513
2022-11-19 15:16:54+00:00,2.0520210936665535
2022-11-18 18:03:03+00:00,1.9869625251740217
2022-11-18 17:57:40+00:00,2.333552848547697
2022-11-18 17:57:01+00:00,1.4857810884714127
2022-11-18 12:05:20+00:00,2.0125560611486435
2022-11-18 11:48:46+00:00,2.0113929407671094
2022-11-18 11:32:35+00:00,1.987040115520358
2022-11-18 11:01:41+00:00,1.6844221539795399
2022-11-18 11:00:55+00:00,1.3379597701132298
2022-11-16 20:31:18+00:00,2.968662010272965
2022-11-16 18:25:24+00:00,1.6345814503729343
2022-11-14 21:39:07+00:00,1.4802122926339507
2022-11-14 19:42:33+00:00,2.128048487007618
2022-11-07 14:23:31+00:00,2.1753092277795076
2022-11-01 00:02:39+00:00,2.0529850032180548
