,Score
2023-05-10 18:04:26+00:00,2.1499839797616005
2023-05-10 17:29:53+00:00,1.7603469714522362
2023-04-20 16:04:15+00:00,1.1953667979687452
2023-04-18 22:47:25+00:00,2.0249806717038155
2023-04-14 23:18:52+00:00,2.0676263570785522
2023-04-14 23:12:45+00:00,2.7355885403230786
2023-04-14 23:12:06+00:00,1.8968696147203445
2023-04-14 17:09:42+00:00,1.0970552451908588
2023-04-13 21:04:05+00:00,2.1652023131027818
2023-04-13 14:14:02+00:00,2.306298602372408
2023-04-12 03:09:22+00:00,2.801926757209003
2023-04-12 02:33:14+00:00,2.099079802632332
2023-03-31 14:45:16+00:00,2.0037889070808887
2023-03-31 02:28:47+00:00,2.158215641975403
2023-03-30 05:56:32+00:00,1.6621581800282001
2023-03-30 03:30:40+00:00,2.099762212485075
2023-03-30 03:15:48+00:00,2.894630325259641
2023-03-30 00:50:03+00:00,2.44083409011364
2023-03-30 00:46:49+00:00,1.1356731243431568
2023-03-24 18:37:40+00:00,2.0685392022132874
2023-03-21 18:18:18+00:00,2.0553844664245844
2023-03-21 18:07:27+00:00,1.4750838670879602
2023-03-21 18:04:47+00:00,1.4549719635397196
2023-03-10 15:33:16+00:00,2.7193212900310755
2023-03-08 17:17:10+00:00,2.3729676380753517
2023-03-07 01:57:24+00:00,1.977137103676796
2023-03-07 01:50:27+00:00,1.6823930442333221
2023-03-02 18:41:38+00:00,2.0762882977724075
2023-02-28 04:14:10+00:00,2.8358320062980056
2023-02-23 04:59:03+00:00,2.1509022396057844
2023-02-22 18:14:23+00:00,2.5036640763282776
2023-02-10 17:29:02+00:00,2.081369161605835
2023-02-10 17:28:33+00:00,1.838506169617176
2023-02-09 18:59:44+00:00,1.1441734516993165
2023-02-09 16:55:20+00:00,2.157226499170065
2023-02-02 03:14:18+00:00,1.0908834827132523
2023-01-30 15:14:32+00:00,2.1556518897414207
2023-01-23 22:10:58+00:00,2.9169184365309775
2023-01-27 02:15:18+00:00,2.0761026218533516
2023-01-27 00:19:34+00:00,2.1467033307999372
2023-01-24 04:49:34+00:00,1.7934853546321392
2023-01-22 19:14:38+00:00,2.8249308597296476
2023-01-21 16:04:11+00:00,2.11259688436985
2023-01-20 18:06:55+00:00,1.6380198001861572
2023-01-18 17:13:19+00:00,2.051442962139845
2023-01-16 23:48:36+00:00,1.1803989093750715
2023-01-05 21:54:24+00:00,2.025601275265217
2022-10-09 18:57:35+00:00,2.253535807132721
2022-10-09 20:03:11+00:00,2.026402074843645
2022-09-13 16:24:48+00:00,2.978135355748236
2022-09-10 18:17:32+00:00,1.8846339769661427
2022-09-09 20:28:35+00:00,2.1198464892804623
2022-09-09 20:09:27+00:00,2.0021534357219934
2022-09-09 20:07:56+00:00,2.099762212485075
2022-09-06 15:40:27+00:00,1.0631131678819656
2022-09-05 19:48:30+00:00,1.923861987888813
2022-09-05 19:46:24+00:00,2.007303360849619
2022-07-22 13:36:39+00:00,2.8681234163232148
2022-06-21 01:51:48+00:00,2.188241235911846
2022-06-13 13:50:11+00:00,2.0392479300498962
2022-06-13 13:17:47+00:00,2.0708260610699654
2022-06-04 22:09:03+00:00,1.9660618975758553
2022-05-28 16:58:17+00:00,2.868905447423458
2022-05-11 17:15:21+00:00,2.593860073015094
2022-04-27 16:35:46+00:00,1.9433733522891998
2022-04-16 22:05:22+00:00,2.8945121597498655
2022-04-16 21:58:31+00:00,2.5646855449303985
2022-04-16 20:50:34+00:00,2.044417105615139
2022-04-15 15:01:34+00:00,1.2605887735262513
2022-04-08 19:54:30+00:00,2.053743228316307
2022-04-07 20:56:15+00:00,2.0708260610699654
2022-03-30 19:10:15+00:00,1.7764927707612514
2022-03-30 19:09:56+00:00,1.8528488539159298
2022-03-27 19:27:51+00:00,1.9961493387818336
2022-03-25 01:39:22+00:00,1.907664380967617
2022-03-24 02:07:59+00:00,1.2376375086605549
2022-03-23 22:29:12+00:00,2.9284918983466923
2022-03-23 17:27:59+00:00,2.0143384002149105
2022-03-22 16:56:10+00:00,2.023454025387764
2022-03-17 20:40:43+00:00,1.296090492978692
2022-03-11 00:10:22+00:00,2.938914815429598
2022-03-17 04:28:17+00:00,1.8958393223583698
2022-03-17 03:13:01+00:00,2.83670986071229
2022-03-16 18:36:29+00:00,2.222741823643446
2022-03-16 13:57:20+00:00,2.2273245230317116
2022-03-16 13:35:23+00:00,2.4287129072472453
2022-03-16 00:39:55+00:00,2.0751813370734453
2022-03-14 22:07:30+00:00,2.648697966709733
2022-03-14 17:01:41+00:00,1.4988754466176033
2022-03-14 16:44:38+00:00,1.861493980512023
2022-03-13 03:34:33+00:00,1.8879903554916382
2022-03-12 17:55:51+00:00,2.157226499170065
2022-03-12 17:55:42+00:00,2.1607886319980025
2022-03-12 03:22:10+00:00,2.007276736199856
2022-03-12 00:59:16+00:00,1.0814925730228424
2022-03-11 16:41:06+00:00,2.2639695964753628
2022-03-11 16:38:21+00:00,1.7605776190757751
2022-03-10 16:26:04+00:00,1.6552373506128788
2022-03-10 02:31:12+00:00,1.1986423432826996
2022-03-09 18:32:07+00:00,1.6710958182811737
2022-03-07 19:45:36+00:00,2.9730106180068105
2022-03-05 19:02:17+00:00,1.4309391602873802
2022-03-06 01:58:15+00:00,2.1161215659230947
2022-03-05 15:43:25+00:00,2.559791940264404
2022-03-04 22:56:56+00:00,2.08773111179471
2022-03-01 02:32:05+00:00,2.0737858191132545
2022-02-28 02:28:45+00:00,2.9286725469864905
2022-02-24 18:57:00+00:00,1.9981080181896687
2022-02-24 03:12:42+00:00,2.0082075968384743
2022-02-22 18:50:43+00:00,1.786146130412817
2022-02-22 05:16:07+00:00,1.4461171235889196
2022-02-22 05:15:31+00:00,2.9596049347892404
2022-02-22 05:13:16+00:00,2.042514517903328
2022-02-20 18:34:25+00:00,1.2403277922421694
2022-02-19 04:00:21+00:00,2.0590646229684353
2022-02-15 19:59:43+00:00,1.2596077602356672
2022-02-15 19:44:56+00:00,2.087102733552456
2022-02-11 18:59:32+00:00,2.0168251991271973
2022-02-11 18:55:02+00:00,2.0081813633441925
2022-02-11 18:04:20+00:00,1.2482832595705986
2022-02-09 22:37:39+00:00,2.1102964719757438
2022-02-09 22:34:16+00:00,1.5419208612293005
2022-02-09 22:31:35+00:00,2.9769877991639078
2022-02-08 16:42:09+00:00,1.1281337016262114
2022-02-07 16:35:45+00:00,1.5000110901892185
2022-02-07 05:47:02+00:00,1.9554718919098377
2022-02-07 05:28:33+00:00,2.057944582775235
2022-02-07 05:25:37+00:00,1.996397327631712
2022-02-07 05:03:28+00:00,1.730147272348404
2022-02-05 15:51:20+00:00,1.3520067119970918
2022-02-04 16:48:04+00:00,2.0374220702797174
2022-02-04 16:41:56+00:00,2.0951096452772617
2022-02-04 15:14:26+00:00,2.736511817201972
2022-02-04 06:15:42+00:00,2.055562984198332
2022-02-03 23:40:22+00:00,1.9533008448779583
2022-02-03 21:39:44+00:00,2.068241775035858
2022-02-03 20:39:14+00:00,2.1566054821014404
2022-02-03 18:16:55+00:00,1.791298609226942
2022-02-03 18:07:17+00:00,2.018063958734274
2022-02-03 00:14:02+00:00,1.9722470883280039
2022-02-03 00:12:20+00:00,2.0924713537096977
2022-02-02 22:41:34+00:00,2.074391409754753
2022-02-02 21:44:16+00:00,2.0737858191132545
2022-02-02 21:37:46+00:00,2.0132564455270767
2022-02-02 17:55:21+00:00,1.6613561939448118
2022-02-02 17:22:50+00:00,2.5315157496370375
2022-02-02 17:20:25+00:00,2.0754829458892345
2022-02-02 17:15:52+00:00,2.117632932960987
2022-02-02 17:13:06+00:00,1.4941112641245127
2022-02-02 17:10:33+00:00,2.0558467879891396
2022-02-02 17:09:10+00:00,1.6299821212887764
2022-02-02 17:06:07+00:00,2.3155294582247734
2022-02-02 16:40:30+00:00,2.0494743324816227
2022-02-02 15:57:02+00:00,2.0407559666782618
2022-02-02 14:20:48+00:00,2.2182378582656384
2022-02-02 14:20:35+00:00,1.9464833363890648
2022-02-02 13:21:44+00:00,2.098129155114293
2022-02-02 13:13:55+00:00,2.021319132298231
2022-02-02 03:39:25+00:00,2.0748632699251175
2022-02-02 01:21:34+00:00,2.3705181293189526
2022-02-01 18:26:16+00:00,2.0423294501379132
2022-02-01 02:37:08+00:00,2.0648449938744307
2022-01-30 20:40:06+00:00,2.0272496230900288
2022-01-30 19:00:53+00:00,2.066630706191063
2022-01-29 18:08:40+00:00,2.0745388008654118
2022-01-29 02:50:29+00:00,2.3179738335311413
2022-01-25 23:59:22+00:00,2.9145562327466905
2022-01-25 21:15:11+00:00,1.600969024002552
2022-01-25 02:55:29+00:00,2.59253971837461
2022-01-25 02:48:13+00:00,1.9480746947228909
2022-01-23 23:03:31+00:00,2.6555719189345837
2022-01-23 00:07:41+00:00,1.924800492823124
2022-01-22 08:32:54+00:00,2.227656362578273
2022-01-22 04:02:11+00:00,2.0254549272358418
2022-01-22 02:54:53+00:00,2.0787531174719334
2022-01-22 02:44:27+00:00,1.6986960507929325
2022-01-21 21:53:13+00:00,1.3525906410068274
2022-01-18 03:40:51+00:00,2.0692620426416397
2022-01-17 14:00:50+00:00,2.9341811877675354
2022-01-17 00:10:11+00:00,1.918496035039425
2022-01-16 19:15:31+00:00,2.9055921877734363
2022-01-13 03:48:51+00:00,1.9793552216142416
2022-01-12 22:25:09+00:00,2.0348809771239758
2022-01-10 18:36:40+00:00,1.1829039193689823
2022-01-09 22:42:27+00:00,1.8074106648564339
2022-01-08 19:17:11+00:00,2.239932283759117
2022-01-07 19:28:03+00:00,1.093662898056209
2022-01-07 18:57:41+00:00,2.684827223420143
2022-01-07 13:41:02+00:00,1.5938280802220106
2022-01-05 02:01:40+00:00,2.1487622037529945
2022-01-04 06:47:29+00:00,2.513084212318063
2022-01-04 01:08:53+00:00,1.985749565064907
2022-01-03 18:41:33+00:00,2.0913472324609756
2022-01-02 18:16:46+00:00,2.0968504324555397
2022-01-02 17:53:09+00:00,1.86777688190341
2022-01-02 17:50:17+00:00,1.8604164607822895
2022-01-02 17:45:33+00:00,1.2003026632592082
2022-01-02 17:42:50+00:00,1.873753309249878
2022-01-02 17:39:27+00:00,2.8092239652760327
2022-01-02 03:59:34+00:00,2.0815404132008553
2022-01-02 03:59:29+00:00,2.0896470472216606
2022-01-02 00:31:51+00:00,2.1246374491602182
2022-01-01 19:16:26+00:00,2.9513020180165768
2022-01-01 15:51:03+00:00,2.1487622037529945
2022-01-01 14:01:26+00:00,2.153031315654516
